"Table 8: Age-specific percentages of health status, by IMD, by sex and age in England, 2021 [Notes 1 to 11]",,,,,,,,,,,,,
"Census 2021, England",,,,,,,,,,,,,
This worksheet contains one table,,,,,,,,,,,,,
Back to contents (this text contains a link),,,,,,,,,,,,,
Year,Country,Health Status,Sex,Age,IMD Decile,Count,Population,Age-specific Percentage,Lower 95% Confidence Interval,Upper 95% Confidence Interval,Notes,,
2021,England,Fair,Persons,80 to 84,6,"56,140","156,985",35.8,35.5,36.1,[z],,
2021,England,Fair,Persons,85 to 89,6,"40,100","96,175",41.7,41.3,42.1,[z],,
2021,England,Fair,Persons,90+,6,"25,665","55,440",46.3,45.7,46.9,[z],,
2021,England,Fair,Persons,Under 1,7,570,"52,060",1.1,1,1.2,[z],,
2021,England,Fair,Persons,1 to 4,7,"2,770","223,610",1.2,1.2,1.3,[z],,
2021,England,Fair,Persons,5 to 9,7,"4,780","300,040",1.6,1.5,1.6,[z],,
2021,England,Fair,Persons,10 to 14,7,"6,780","308,975",2.2,2.1,2.2,[z],,
2021,England,Fair,Persons,15 to 19,7,"11,650","293,425",4,3.9,4,[z],,
2021,England,Fair,Persons,20 to 24,7,"17,385","303,780",5.7,5.6,5.8,[z],,
2021,England,Fair,Persons,25 to 29,7,"19,335","336,990",5.7,5.7,5.8,[z],,
2021,England,Fair,Persons,30 to 34,7,"22,300","364,540",6.1,6,6.2,[z],,
2021,England,Fair,Persons,35 to 39,7,"24,875","357,270",7,6.9,7,[z],,
2021,England,Fair,Persons,40 to 44,7,"28,875","346,640",8.3,8.2,8.4,[z],,
2021,England,Fair,Persons,45 to 49,7,"36,735","359,795",10.2,10.1,10.3,[z],,
2021,England,Fair,Persons,50 to 54,7,"48,500","399,450",12.1,12,12.2,[z],,
2021,England,Fair,Persons,55 to 59,7,"56,335","401,490",14,13.9,14.1,[z],,
2021,England,Fair,Persons,60 to 64,7,"58,900","349,970",16.8,16.7,17,[z],,
2021,England,Fair,Persons,65 to 69,7,"61,100","307,145",19.9,19.7,20.1,[z],,
2021,England,Fair,Persons,70 to 74,7,"76,030","321,355",23.7,23.5,23.8,[z],,
2021,England,Fair,Persons,75 to 79,7,"67,920","237,640",28.6,28.4,28.8,[z],,
2021,England,Fair,Persons,80 to 84,7,"57,505","164,875",34.9,34.6,35.2,[z],,
2021,England,Fair,Persons,85 to 89,7,"41,495","100,140",41.4,41,41.8,[z],,
2021,England,Fair,Persons,90+,7,"26,405","56,965",46.4,45.8,46.9,[z],,
2021,England,Fair,Persons,Under 1,8,460,"50,305",0.9,0.8,1,[z],,
2021,England,Fair,Persons,1 to 4,8,"2,460","222,270",1.1,1.1,1.2,[z],,
2021,England,Fair,Persons,5 to 9,8,"4,235","303,445",1.4,1.4,1.4,[z],,
2021,England,Fair,Persons,10 to 14,8,"6,260","315,545",2,1.9,2,[z],,
2021,England,Fair,Persons,15 to 19,8,"11,245","301,030",3.7,3.7,3.8,[z],,
2021,England,Fair,Persons,20 to 24,8,"16,070","295,890",5.4,5.3,5.5,[z],,
2021,England,Fair,Persons,25 to 29,8,"17,595","323,435",5.4,5.4,5.5,[z],,
2021,England,Fair,Persons,30 to 34,8,"20,115","347,900",5.8,5.7,5.9,[z],,
2021,England,Fair,Persons,35 to 39,8,"23,050","350,475",6.6,6.5,6.7,[z],,
2021,England,Fair,Persons,40 to 44,8,"26,910","349,220",7.7,7.6,7.8,[z],,
2021,England,Fair,Persons,45 to 49,8,"34,190","364,805",9.4,9.3,9.5,[z],,
2021,England,Fair,Persons,50 to 54,8,"45,725","405,865",11.3,11.2,11.4,[z],,
2021,England,Fair,Persons,55 to 59,8,"53,070","405,640",13.1,13,13.2,[z],,
2021,England,Fair,Persons,60 to 64,8,"55,590","352,805",15.8,15.6,15.9,[z],,
2021,England,Fair,Persons,65 to 69,8,"58,745","310,030",18.9,18.8,19.1,[z],,
2021,England,Fair,Persons,70 to 74,8,"74,460","329,800",22.6,22.4,22.7,[z],,
2021,England,Fair,Persons,75 to 79,8,"68,490","245,050",27.9,27.7,28.2,[z],,
2021,England,Fair,Persons,80 to 84,8,"57,510","167,840",34.3,34,34.5,[z],,
2021,England,Fair,Persons,85 to 89,8,"42,025","103,245",40.7,40.3,41.1,[z],,
2021,England,Fair,Persons,90+,8,"27,030","58,925",45.9,45.3,46.4,[z],,
2021,England,Fair,Persons,Under 1,9,430,"48,645",0.9,0.8,1,[z],,
2021,England,Fair,Persons,1 to 4,9,"2,120","219,190",1,0.9,1,[z],,
2021,England,Fair,Persons,5 to 9,9,"3,800","306,875",1.2,1.2,1.3,[z],,
2021,England,Fair,Persons,10 to 14,9,"5,715","322,460",1.8,1.7,1.8,[z],,
2021,England,Fair,Persons,15 to 19,9,"9,965","290,530",3.4,3.4,3.5,[z],,
2021,England,Fair,Persons,20 to 24,9,"14,150","270,910",5.2,5.1,5.3,[z],,
2021,England,Fair,Persons,25 to 29,9,"15,560","294,015",5.3,5.2,5.4,[z],,
2021,England,Fair,Persons,30 to 34,9,"17,465","320,005",5.5,5.4,5.5,[z],,
2021,England,Fair,Persons,35 to 39,9,"20,170","338,310",6,5.9,6,[z],,
2021,England,Fair,Persons,40 to 44,9,"24,335","350,795",6.9,6.8,7,[z],,
2021,England,Fair,Persons,45 to 49,9,"31,355","370,020",8.5,8.4,8.6,[z],,
2021,England,Fair,Persons,50 to 54,9,"41,320","405,480",10.2,10.1,10.3,[z],,
2021,England,Fair,Persons,55 to 59,9,"48,670","402,315",12.1,12,12.2,[z],,
2021,England,Fair,Persons,60 to 64,9,"50,985","348,335",14.6,14.5,14.8,[z],,
2021,England,Fair,Persons,65 to 69,9,"54,095","308,320",17.5,17.4,17.7,[z],,
2021,England,Fair,Persons,70 to 74,9,"71,690","333,645",21.5,21.3,21.6,[z],,
2021,England,Fair,Persons,75 to 79,9,"66,540","249,440",26.7,26.5,26.9,[z],,
2021,England,Fair,Persons,80 to 84,9,"57,250","172,015",33.3,33,33.6,[z],,
2021,England,Fair,Persons,85 to 89,9,"42,870","106,185",40.4,40,40.8,[z],,
2021,England,Fair,Persons,90+,9,"27,725","60,775",45.6,45.1,46.2,[z],,
2021,England,Fair,Persons,Under 1,10,410,"44,390",0.9,0.8,1,[z],,
2021,England,Fair,Persons,1 to 4,10,"1,725","210,125",0.8,0.8,0.9,[z],,
2021,England,Fair,Persons,5 to 9,10,"3,330","313,995",1.1,1,1.1,[z],,
2021,England,Fair,Persons,10 to 14,10,"5,110","342,170",1.5,1.5,1.5,[z],,
2021,England,Fair,Persons,15 to 19,10,"10,690","323,595",3.3,3.2,3.4,[z],,
2021,England,Fair,Persons,20 to 24,10,"12,505","249,520",5,4.9,5.1,[z],,
2021,England,Fair,Persons,25 to 29,10,"12,020","240,605",5,4.9,5.1,[z],,
2021,England,Fair,Persons,30 to 34,10,"13,635","269,350",5.1,5,5.1,[z],,
2021,England,Fair,Persons,35 to 39,10,"16,485","311,605",5.3,5.2,5.4,[z],,
2021,England,Fair,Persons,40 to 44,10,"20,825","353,110",5.9,5.8,6,[z],,
2021,England,Fair,Persons,45 to 49,10,"27,630","383,420",7.2,7.1,7.3,[z],,
2021,England,Fair,Persons,50 to 54,10,"36,150","409,110",8.8,8.7,8.9,[z],,
2021,England,Fair,Persons,55 to 59,10,"41,870","402,065",10.4,10.3,10.5,[z],,
2021,England,Fair,Persons,60 to 64,10,"44,335","348,175",12.7,12.6,12.9,[z],,
2021,England,Fair,Persons,65 to 69,10,"47,635","308,080",15.5,15.3,15.6,[z],,
2021,England,Fair,Persons,70 to 74,10,"64,890","335,815",19.3,19.2,19.5,[z],,
2021,England,Fair,Persons,75 to 79,10,"62,375","252,205",24.7,24.5,24.9,[z],,
2021,England,Fair,Persons,80 to 84,10,"55,055","175,315",31.4,31.1,31.7,[z],,
2021,England,Fair,Persons,85 to 89,10,"43,075","110,385",39,38.7,39.4,[z],,
2021,England,Fair,Persons,90+,10,"27,840","62,140",44.8,44.3,45.3,[z],,
2021,England,Bad,Female,Under 1,1,90,"37,045",0.2,0.2,0.3,[z],,
2021,England,Bad,Female,1 to 4,1,750,"158,785",0.5,0.4,0.5,[z],,
2021,England,Bad,Female,5 to 9,1,"1,090","209,640",0.5,0.5,0.6,[z],,
2021,England,Bad,Female,10 to 14,1,"1,440","205,245",0.7,0.7,0.7,[z],,
2021,England,Bad,Female,15 to 19,1,"2,640","182,900",1.4,1.4,1.5,[z],,
2021,England,Bad,Female,20 to 24,1,"4,340","195,540",2.2,2.2,2.3,[z],,
2021,England,Bad,Female,25 to 29,1,"6,180","217,710",2.8,2.8,2.9,[z],,
2021,England,Bad,Female,30 to 34,1,"8,535","234,750",3.6,3.6,3.7,[z],,
2021,England,Bad,Female,35 to 39,1,"10,770","213,400",5,5,5.1,[z],,
2021,England,Bad,Female,40 to 44,1,"12,435","180,455",6.9,6.8,7,[z],,
2021,England,Bad,Female,45 to 49,1,"16,230","169,170",9.6,9.4,9.7,[z],,
2021,England,Bad,Female,50 to 54,1,"21,190","178,055",11.9,11.7,12.1,[z],,
2021,England,Bad,Female,55 to 59,1,"23,635","166,010",14.2,14.1,14.4,[z],,
2021,England,Bad,Female,60 to 64,1,"23,390","137,970",17,16.7,17.2,[z],,
2021,England,Bad,Female,65 to 69,1,"18,080","109,000",16.6,16.3,16.8,[z],,
2021,England,Bad,Female,70 to 74,1,"15,575","98,525",15.8,15.6,16.1,[z],,
2021,England,Bad,Female,75 to 79,1,"12,200","70,060",17.4,17.1,17.7,[z],,
2021,England,Bad,Female,80 to 84,1,"10,450","54,080",19.3,19,19.7,[z],,
2021,England,Bad,Female,85 to 89,1,"7,535","35,010",21.5,21,22,[z],,
2021,England,Bad,Female,90+,1,"4,800","21,920",21.9,21.3,22.5,[z],,
2021,England,Bad,Female,Under 1,2,90,"33,620",0.3,0.2,0.3,[z],,
2021,England,Bad,Female,1 to 4,2,590,"142,145",0.4,0.4,0.4,[z],,
2021,England,Bad,Female,5 to 9,2,830,"186,890",0.4,0.4,0.5,[z],,
2021,England,Bad,Female,10 to 14,2,"1,170","187,310",0.6,0.6,0.7,[z],,
2021,England,Bad,Female,15 to 19,2,"2,245","174,640",1.3,1.2,1.3,[z],,
2021,England,Bad,Female,20 to 24,2,"3,615","204,240",1.8,1.7,1.8,[z],,
2021,England,Bad,Female,25 to 29,2,"4,935","229,155",2.2,2.1,2.2,[z],,
2021,England,Bad,Female,30 to 34,2,"6,630","240,840",2.8,2.7,2.8,[z],,
2021,England,Bad,Female,35 to 39,2,"8,195","217,320",3.8,3.7,3.9,[z],,
2021,England,Bad,Female,40 to 44,2,"9,715","187,555",5.2,5.1,5.3,[z],,
2021,England,Bad,Female,45 to 49,2,"13,040","179,005",7.3,7.2,7.4,[z],,
2021,England,Bad,Female,50 to 54,2,"17,505","189,750",9.2,9.1,9.4,[z],,
2021,England,Bad,Female,55 to 59,2,"19,185","175,780",10.9,10.8,11.1,[z],,
2021,England,Bad,Female,60 to 64,2,"19,055","144,395",13.2,13,13.4,[z],,
2021,England,Bad,Female,65 to 69,2,"14,765","115,140",12.8,12.6,13,[z],,
2021,England,Bad,Female,70 to 74,2,"13,475","106,740",12.6,12.4,12.8,[z],,
2021,England,Bad,Female,75 to 79,2,"11,225","77,650",14.5,14.2,14.7,[z],,
2021,England,Bad,Female,80 to 84,2,"10,140","59,970",16.9,16.6,17.2,[z],,
2021,England,Bad,Female,85 to 89,2,"7,830","38,935",20.1,19.7,20.6,[z],,
2021,England,Bad,Female,90+,2,"5,395","25,530",21.1,20.6,21.7,[z],,
2021,England,Bad,Female,Under 1,3,75,"32,115",0.2,0.2,0.3,[z],,
2021,England,Bad,Female,1 to 4,3,420,"135,015",0.3,0.3,0.3,[z],,
2021,England,Bad,Female,5 to 9,3,730,"174,345",0.4,0.4,0.4,[z],,
2021,England,Bad,Female,10 to 14,3,"1,070","174,220",0.6,0.6,0.7,[z],,
2021,England,Bad,Female,15 to 19,3,"1,960","165,480",1.2,1.1,1.2,[z],,
2021,England,Bad,Female,20 to 24,3,"3,205","205,735",1.6,1.5,1.6,[z],,
2021,England,Bad,Female,25 to 29,3,"4,285","235,245",1.8,1.8,1.9,[z],,
2021,England,Bad,Female,30 to 34,3,"5,660","245,830",2.3,2.2,2.4,[z],,
2021,England,Bad,Female,35 to 39,3,"6,870","219,860",3.1,3.1,3.2,[z],,
2021,England,Bad,Female,40 to 44,3,"8,185","189,830",4.3,4.2,4.4,[z],,
2021,England,Bad,Female,45 to 49,3,"10,970","181,305",6.1,5.9,6.2,[z],,
2021,England,Bad,Female,50 to 54,3,"14,350","192,835",7.4,7.3,7.6,[z],,
2021,England,Bad,Female,55 to 59,3,"16,525","181,595",9.1,9,9.2,[z],,
2021,England,Bad,Female,60 to 64,3,"16,360","150,935",10.8,10.7,11,[z],,
2021,England,Bad,Female,65 to 69,3,"13,030","123,940",10.5,10.3,10.7,[z],,
2021,England,Bad,Female,70 to 74,3,"12,565","118,240",10.6,10.4,10.8,[z],,
2021,England,Bad,Female,75 to 79,3,"10,950","86,530",12.7,12.4,12.9,[z],,
2021,England,Bad,Female,80 to 84,3,"10,170","66,230",15.4,15.1,15.7,[z],,
2021,England,Bad,Female,85 to 89,3,"7,770","42,445",18.3,17.9,18.7,[z],,
2021,England,Bad,Female,90+,3,"5,535","28,010",19.8,19.2,20.3,[z],,
2021,England,Bad,Female,Under 1,4,75,"29,810",0.3,0.2,0.3,[z],,
2021,England,Bad,Female,1 to 4,4,350,"123,665",0.3,0.3,0.3,[z],,
2021,England,Bad,Female,5 to 9,4,580,"159,805",0.4,0.3,0.4,[z],,
2021,England,Bad,Female,10 to 14,4,835,"159,875",0.5,0.5,0.6,[z],,
2021,England,Bad,Female,15 to 19,4,"1,730","159,490",1.1,1,1.1,[z],,
2021,England,Bad,Female,20 to 24,4,"2,920","198,245",1.5,1.4,1.5,[z],,
2021,England,Bad,Female,25 to 29,4,"3,555","219,870",1.6,1.6,1.7,[z],,
2021,England,Bad,Female,30 to 34,4,"4,550","230,340",2,1.9,2,[z],,
2021,England,Bad,Female,35 to 39,4,"5,755","208,095",2.8,2.7,2.8,[z],,
2021,England,Bad,Female,40 to 44,4,"6,830","184,510",3.7,3.6,3.8,[z],,
2021,England,Bad,Female,45 to 49,4,"8,900","178,635",5,4.9,5.1,[z],,
2021,England,Bad,Female,50 to 54,4,"12,250","195,375",6.3,6.2,6.4,[z],,
2021,England,Bad,Female,55 to 59,4,"14,140","190,275",7.4,7.3,7.6,[z],,
2021,England,Bad,Female,60 to 64,4,"14,085","161,305",8.7,8.6,8.9,[z],,
2021,England,Bad,Female,65 to 69,4,"11,705","136,465",8.6,8.4,8.7,[z],,
2021,England,Bad,Female,70 to 74,4,"11,845","137,090",8.6,8.5,8.8,[z],,
2021,England,Bad,Female,75 to 79,4,"10,990","100,815",10.9,10.7,11.1,[z],,
2021,England,Bad,Female,80 to 84,4,"10,150","73,705",13.8,13.5,14,[z],,
2021,England,Bad,Female,85 to 89,4,"8,300","48,525",17.1,16.7,17.5,[z],,
2021,England,Bad,Female,90+,4,"6,310","32,370",19.5,19,20,[z],,
2021,England,Bad,Female,Under 1,5,80,"27,745",0.3,0.2,0.4,[z],,
2021,England,Bad,Female,1 to 4,5,305,"117,635",0.3,0.2,0.3,[z],,
2021,England,Bad,Female,5 to 9,5,480,"153,745",0.3,0.3,0.3,[z],,
2021,England,Bad,Female,10 to 14,5,695,"154,540",0.4,0.4,0.5,[z],,
2021,England,Bad,Female,15 to 19,5,"1,570","151,925",1,1,1.1,[z],,
2021,England,Bad,Female,20 to 24,5,"2,490","179,530",1.4,1.3,1.4,[z],,
2021,England,Bad,Female,25 to 29,5,"3,005","200,055",1.5,1.4,1.6,[z],,
2021,England,Bad,Female,30 to 34,5,"3,730","213,740",1.7,1.7,1.8,[z],,
2021,England,Bad,Female,35 to 39,5,"4,610","196,875",2.3,2.3,2.4,[z],,
2021,England,Bad,Female,40 to 44,5,"5,845","180,315",3.2,3.2,3.3,[z],,
2021,England,Bad,Female,45 to 49,5,"7,705","180,195",4.3,4.2,4.4,[z],,
2021,England,Bad,Female,50 to 54,5,"10,405","199,290",5.2,5.1,5.3,[z],,
2021,England,Bad,Female,55 to 59,5,"12,185","197,305",6.2,6.1,6.3,[z],,
2021,England,Bad,Female,60 to 64,5,"12,060","169,270",7.1,7,7.3,[z],,
2021,England,Bad,Female,65 to 69,5,"10,495","147,180",7.1,7,7.3,[z],,
2021,England,Bad,Female,70 to 74,5,"10,950","149,770",7.3,7.2,7.4,[z],,
2021,England,Bad,Female,75 to 79,5,"10,505","111,270",9.4,9.3,9.6,[z],,
2021,England,Bad,Female,80 to 84,5,"10,395","81,560",12.7,12.5,13,[z],,
2021,England,Bad,Female,85 to 89,5,"8,760","53,795",16.3,15.9,16.6,[z],,
2021,England,Bad,Female,90+,5,"6,430","35,210",18.3,17.8,18.7,[z],,
2021,England,Bad,Female,Under 1,6,45,"27,040",0.2,0.1,0.2,[z],,
2021,England,Bad,Female,1 to 4,6,255,"115,275",0.2,0.2,0.2,[z],,
2021,England,Bad,Female,5 to 9,6,420,"152,715",0.3,0.2,0.3,[z],,
2021,England,Bad,Female,10 to 14,6,665,"154,900",0.4,0.4,0.5,[z],,
2021,England,Bad,Female,15 to 19,6,"1,530","148,385",1,1,1.1,[z],,
2021,England,Bad,Female,20 to 24,6,"2,225","171,505",1.3,1.2,1.4,[z],,
2021,England,Bad,Female,25 to 29,6,"2,725","193,815",1.4,1.4,1.5,[z],,
2021,England,Bad,Female,30 to 34,6,"3,480","207,000",1.7,1.6,1.7,[z],,
2021,England,Bad,Female,35 to 39,6,"4,200","195,020",2.2,2.1,2.2,[z],,
2021,England,Bad,Female,40 to 44,6,"4,930","182,260",2.7,2.6,2.8,[z],,
2021,England,Bad,Female,45 to 49,6,"6,615","183,525",3.6,3.5,3.7,[z],,
2021,England,Bad,Female,50 to 54,6,"8,865","203,940",4.3,4.3,4.4,[z],,
2021,England,Bad,Female,55 to 59,6,"10,410","203,535",5.1,5,5.2,[z],,
2021,England,Bad,Female,60 to 64,6,"10,700","176,440",6.1,5.9,6.2,[z],,
2021,England,Bad,Female,65 to 69,6,"9,460","155,110",6.1,6,6.2,[z],,
2021,England,Bad,Female,70 to 74,6,"10,480","161,050",6.5,6.4,6.6,[z],,
2021,England,Bad,Female,75 to 79,6,"10,320","120,500",8.6,8.4,8.7,[z],,
2021,England,Bad,Female,80 to 84,6,"10,100","87,420",11.6,11.3,11.8,[z],,
2021,England,Bad,Female,85 to 89,6,"8,890","57,215",15.5,15.2,15.9,[z],,
2021,England,Bad,Female,90+,6,"7,025","37,500",18.7,18.3,19.2,[z],,
2021,England,Bad,Female,Under 1,7,50,"25,420",0.2,0.1,0.3,[z],,
2021,England,Bad,Female,1 to 4,7,225,"108,825",0.2,0.2,0.2,[z],,
2021,England,Bad,Female,5 to 9,7,330,"146,510",0.2,0.2,0.2,[z],,
2021,England,Bad,Female,10 to 14,7,610,"151,170",0.4,0.4,0.4,[z],,
2021,England,Bad,Female,15 to 19,7,"1,315","142,920",0.9,0.9,1,[z],,
2021,England,Bad,Female,20 to 24,7,"1,850","150,455",1.2,1.2,1.3,[z],,
2021,England,Bad,Female,25 to 29,7,"2,295","170,825",1.3,1.3,1.4,[z],,
2021,England,Bad,Female,30 to 34,7,"2,795","187,725",1.5,1.4,1.5,[z],,
2021,England,Bad,Female,35 to 39,7,"3,495","183,150",1.9,1.8,2,[z],,
2021,England,Bad,Female,40 to 44,7,"4,250","177,120",2.4,2.3,2.5,[z],,
2021,England,Bad,Female,45 to 49,7,"5,830","183,075",3.2,3.1,3.3,[z],,
2021,England,Bad,Female,50 to 54,7,"7,520","203,480",3.7,3.6,3.8,[z],,
2021,England,Bad,Female,55 to 59,7,"9,125","204,490",4.5,4.4,4.6,[z],,
2021,England,Bad,Female,60 to 64,7,"9,145","178,745",5.1,5,5.2,[z],,
2021,England,Bad,Female,65 to 69,7,"8,350","158,675",5.3,5.1,5.4,[z],,
2021,England,Bad,Female,70 to 74,7,"9,790","168,035",5.8,5.7,5.9,[z],,
2021,England,Bad,Female,75 to 79,7,"9,880","126,310",7.8,7.7,8,[z],,
2021,England,Bad,Female,80 to 84,7,"9,910","91,085",10.9,10.7,11.1,[z],,
2021,England,Bad,Female,85 to 89,7,"8,665","58,800",14.7,14.4,15,[z],,
2021,England,Bad,Female,90+,7,"6,780","38,250",17.7,17.3,18.1,[z],,
2021,England,Bad,Female,Under 1,8,30,"24,700",0.1,0.1,0.2,[z],,
2021,England,Bad,Female,1 to 4,8,190,"108,115",0.2,0.2,0.2,[z],,
2021,England,Bad,Female,5 to 9,8,290,"148,575",0.2,0.2,0.2,[z],,
2021,England,Bad,Female,10 to 14,8,550,"153,745",0.4,0.3,0.4,[z],,
2021,England,Bad,Female,15 to 19,8,"1,240","144,605",0.9,0.8,0.9,[z],,
2021,England,Bad,Female,20 to 24,8,"1,735","144,925",1.2,1.1,1.3,[z],,
2021,England,Bad,Female,25 to 29,8,"1,960","163,165",1.2,1.1,1.3,[z],,
2021,England,Bad,Female,30 to 34,8,"2,490","178,985",1.4,1.3,1.4,[z],,
2021,England,Bad,Female,35 to 39,8,"3,070","180,480",1.7,1.6,1.8,[z],,
2021,England,Bad,Female,40 to 44,8,"3,680","179,195",2.1,2,2.1,[z],,
2021,England,Bad,Female,45 to 49,8,"4,795","185,430",2.6,2.5,2.7,[z],,
2021,England,Bad,Female,50 to 54,8,"6,710","206,760",3.2,3.2,3.3,[z],,
2021,England,Bad,Female,55 to 59,8,"7,935","206,965",3.8,3.7,3.9,[z],,
2021,England,Bad,Female,60 to 64,8,"8,135","179,655",4.5,4.4,4.6,[z],,
2021,England,Bad,Female,65 to 69,8,"7,525","160,605",4.7,4.6,4.8,[z],,
2021,England,Bad,Female,70 to 74,8,"9,285","172,560",5.4,5.3,5.5,[z],,
2021,England,Bad,Female,75 to 79,8,"9,675","130,820",7.4,7.2,7.5,[z],,
2021,England,Bad,Female,80 to 84,8,"9,645","92,700",10.4,10.2,10.6,[z],,
2021,England,Bad,Female,85 to 89,8,"8,820","60,510",14.6,14.3,14.9,[z],,
2021,England,Bad,Female,90+,8,"6,960","39,430",17.7,17.2,18.1,[z],,
2021,England,Bad,Female,Under 1,9,40,"23,865",0.2,0.1,0.2,[z],,
2021,England,Bad,Female,1 to 4,9,165,"106,955",0.2,0.1,0.2,[z],,
2021,England,Bad,Female,5 to 9,9,290,"149,705",0.2,0.2,0.2,[z],,
2021,England,Bad,Female,10 to 14,9,505,"156,735",0.3,0.3,0.4,[z],,
2021,England,Bad,Female,15 to 19,9,"1,155","140,550",0.8,0.8,0.9,[z],,
2021,England,Bad,Female,20 to 24,9,"1,530","131,195",1.2,1.1,1.2,[z],,
2021,England,Bad,Female,25 to 29,9,"1,780","147,975",1.2,1.1,1.3,[z],,
2021,England,Bad,Female,30 to 34,9,"2,080","165,280",1.3,1.2,1.3,[z],,
2021,England,Bad,Female,35 to 39,9,"2,435","175,295",1.4,1.3,1.4,[z],,
2021,England,Bad,Female,40 to 44,9,"3,165","181,350",1.7,1.7,1.8,[z],,
2021,England,Bad,Female,45 to 49,9,"4,185","188,905",2.2,2.1,2.3,[z],,
2021,England,Bad,Female,50 to 54,9,"5,720","206,775",2.8,2.7,2.8,[z],,
2021,England,Bad,Female,55 to 59,9,"6,705","205,070",3.3,3.2,3.3,[z],,
2021,England,Bad,Female,60 to 64,9,"6,960","177,965",3.9,3.8,4,[z],,
2021,England,Bad,Female,65 to 69,9,"6,535","160,030",4.1,4,4.2,[z],,
2021,England,Bad,Female,70 to 74,9,"8,390","175,800",4.8,4.7,4.9,[z],,
2021,England,Bad,Female,75 to 79,9,"8,880","133,165",6.7,6.5,6.8,[z],,
2021,England,Bad,Female,80 to 84,9,"9,465","95,120",10,9.8,10.2,[z],,
2021,England,Bad,Female,85 to 89,9,"8,510","61,965",13.7,13.4,14,[z],,
2021,England,Bad,Female,90+,9,"7,025","40,615",17.3,16.9,17.7,[z],,
2021,England,Bad,Female,Under 1,10,25,"21,575",0.1,0.1,0.2,[z],,
2021,England,Bad,Female,1 to 4,10,125,"102,290",0.1,0.1,0.1,[z],,
2021,England,Bad,Female,5 to 9,10,195,"152,540",0.1,0.1,0.1,[z],,
2021,England,Bad,Female,10 to 14,10,465,"166,440",0.3,0.3,0.3,[z],,
2021,England,Bad,Female,15 to 19,10,"1,265","157,255",0.8,0.8,0.8,[z],,
2021,England,Bad,Female,20 to 24,10,"1,370","120,200",1.1,1.1,1.2,[z],,
2021,England,Bad,Female,25 to 29,10,"1,425","119,565",1.2,1.1,1.3,[z],,
2021,England,Bad,Female,30 to 34,10,"1,520","139,870",1.1,1,1.1,[z],,
2021,England,Bad,Female,35 to 39,10,"1,885","163,985",1.1,1.1,1.2,[z],,
2021,England,Bad,Female,40 to 44,10,"2,505","184,130",1.4,1.3,1.4,[z],,
2021,England,Bad,Female,45 to 49,10,"3,270","196,305",1.7,1.6,1.7,[z],,
2021,England,Bad,Female,50 to 54,10,"4,295","208,630",2.1,2,2.1,[z],,
2021,England,Bad,Female,55 to 59,10,"5,040","205,675",2.5,2.4,2.5,[z],,
2021,England,Bad,Female,60 to 64,10,"5,405","177,350",3,3,3.1,[z],,
2021,England,Bad,Female,65 to 69,10,"5,050","159,435",3.2,3.1,3.3,[z],,
2021,England,Bad,Female,70 to 74,10,"6,975","177,065",3.9,3.8,4,[z],,
2021,England,Bad,Female,75 to 79,10,"7,665","134,405",5.7,5.6,5.8,[z],,
2021,England,Bad,Female,80 to 84,10,"8,325","96,670",8.6,8.4,8.8,[z],,
2021,England,Bad,Female,85 to 89,10,"7,845","63,715",12.3,12,12.6,[z],,
2021,England,Bad,Female,90+,10,"6,510","40,325",16.1,15.8,16.5,[z],,
2021,England,Bad,Male,Under 1,1,175,"38,385",0.5,0.4,0.5,[z],,
2021,England,Bad,Male,1 to 4,1,"1,055","166,395",0.6,0.6,0.7,[z],,
2021,England,Bad,Male,5 to 9,1,"1,810","219,415",0.8,0.8,0.9,[z],,
2021,England,Bad,Male,10 to 14,1,"2,115","215,905",1,0.9,1,[z],,
2021,England,Bad,Male,15 to 19,1,"2,630","192,990",1.4,1.3,1.4,[z],,
2021,England,Bad,Male,20 to 24,1,"4,145","191,965",2.2,2.1,2.2,[z],,
2021,England,Bad,Male,25 to 29,1,"5,290","197,440",2.7,2.6,2.8,[z],,
2021,England,Bad,Male,30 to 34,1,"6,775","207,980",3.3,3.2,3.3,[z],,
2021,England,Bad,Male,35 to 39,1,"8,335","195,445",4.3,4.2,4.4,[z],,
2021,England,Bad,Male,40 to 44,1,"9,690","174,200",5.6,5.5,5.7,[z],,
2021,England,Bad,Male,45 to 49,1,"13,040","168,555",7.7,7.6,7.9,[z],,
2021,England,Bad,Male,50 to 54,1,"17,570","176,755",9.9,9.8,10.1,[z],,
2021,England,Bad,Male,55 to 59,1,"20,510","163,405",12.6,12.4,12.7,[z],,
2021,England,Bad,Male,60 to 64,1,"21,415","137,735",15.5,15.3,15.8,[z],,
2021,England,Bad,Male,65 to 69,1,"17,195","108,290",15.9,15.6,16.1,[z],,
2021,England,Bad,Male,70 to 74,1,"14,160","92,190",15.4,15.1,15.6,[z],,
2021,England,Bad,Male,75 to 79,1,"9,875","59,515",16.6,16.3,16.9,[z],,
2021,England,Bad,Male,80 to 84,1,"7,295","39,570",18.4,18,18.9,[z],,
2021,England,Bad,Male,85 to 89,1,"4,215","20,810",20.3,19.6,20.9,[z],,
2021,England,Bad,Male,90+,1,"1,890","9,060",20.9,19.9,21.8,[z],,
2021,England,Bad,Male,Under 1,2,145,"35,135",0.4,0.3,0.5,[z],,
